Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
9596,10/03/96,Albacete,Vallecano,1,2,A,1.0,1.0,D,,,,,,,,,,,,,
9596,10/03/96,Ath Madrid,Valladolid,0,2,A,0.0,0.0,D,,,,,,,,,,,,,
9596,10/03/96,Compostela,Betis,1,2,A,0.0,0.0,D,,,,,,,,,,,,,
9596,10/03/96,Espanol,Ath Bilbao,3,0,H,1.0,0.0,H,,,,,,,,,,,,,
9596,10/03/96,Salamanca,Oviedo,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
9596,10/03/96,Santander,Merida,2,0,H,0.0,0.0,D,,,,,,,,,,,,,
9596,10/03/96,Sevilla,Celta,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9596,10/03/96,Sociedad,Zaragoza,3,1,H,1.0,1.0,D,,,,,,,,,,,,,
9596,10/03/96,Sp Gijon,La Coruna,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
9596,10/03/96,Tenerife,Real Madrid,3,0,H,1.0,0.0,H,,,,,,,,,,,,,
9596,16/03/96,Barcelona,Compostela,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
9596,16/03/96,Real Madrid,Albacete,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
9596,16/03/96,Zaragoza,Santander,1,2,A,1.0,2.0,A,,,,,,,,,,,,,
9596,17/03/96,Ath Bilbao,Valencia,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
9596,17/03/96,Betis,Salamanca,4,0,H,1.0,0.0,H,,,,,,,,,,,,,
9596,17/03/96,Celta,Espanol,4,2,H,4.0,0.0,H,,,,,,,,,,,,,
9596,17/03/96,La Coruna,Sevilla,3,2,H,2.0,1.0,H,,,,,,,,,,,,,
9596,17/03/96,Merida,Ath Madrid,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
9596,17/03/96,Oviedo,Tenerife,1,3,A,0.0,1.0,A,,,,,,,,,,,,,
9596,17/03/96,Valladolid,Sp Gijon,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
9596,17/03/96,Vallecano,Sociedad,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
9596,23/03/96,Sp Gijon,Merida,3,1,H,1.0,1.0,D,,,,,,,,,,,,,
9596,23/03/96,Tenerife,Betis,1,2,A,1.0,0.0,H,,,,,,,,,,,,,
9596,24/03/96,Albacete,Oviedo,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
9596,24/03/96,Ath Madrid,Zaragoza,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
9596,24/03/96,Celta,Ath Bilbao,3,1,H,3.0,1.0,H,,,,,,,,,,,,,
9596,24/03/96,Compostela,Valencia,0,4,A,0.0,2.0,A,,,,,,,,,,,,,
9596,24/03/96,Espanol,La Coruna,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9596,24/03/96,Salamanca,Barcelona,1,3,A,1.0,3.0,A,,,,,,,,,,,,,
9596,24/03/96,Santander,Vallecano,1,2,A,0.0,0.0,D,,,,,,,,,,,,,
9596,24/03/96,Sevilla,Valladolid,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
9596,24/03/96,Sociedad,Real Madrid,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
9596,27/03/96,Ath Bilbao,Compostela,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9596,27/03/96,Barcelona,Tenerife,2,2,D,2.0,2.0,D,,,,,,,,,,,,,
9596,27/03/96,Betis,Albacete,2,3,A,2.0,1.0,H,,,,,,,,,,,,,
9596,27/03/96,La Coruna,Celta,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
9596,27/03/96,Merida,Sevilla,3,2,H,2.0,0.0,H,,,,,,,,,,,,,
9596,27/03/96,Real Madrid,Santander,1,2,A,0.0,0.0,D,,,,,,,,,,,,,
9596,27/03/96,Valencia,Salamanca,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
9596,27/03/96,Valladolid,Espanol,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9596,27/03/96,Vallecano,Ath Madrid,0,3,A,0.0,1.0,A,,,,,,,,,,,,,
9596,27/03/96,Zaragoza,Sp Gijon,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
9596,28/03/96,Oviedo,Sociedad,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9596,31/03/96,Albacete,Barcelona,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
9596,31/03/96,Ath Madrid,Real Madrid,1,2,A,0.0,1.0,A,,,,,,,,,,,,,
9596,31/03/96,Celta,Valladolid,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
9596,31/03/96,Espanol,Merida,3,0,H,0.0,0.0,D,,,,,,,,,,,,,
9596,31/03/96,La Coruna,Ath Bilbao,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9596,31/03/96,Salamanca,Compostela,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
9596,31/03/96,Santander,Oviedo,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9596,31/03/96,Sevilla,Zaragoza,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
9596,31/03/96,Sociedad,Betis,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
9596,31/03/96,Sp Gijon,Vallecano,3,1,H,2.0,1.0,H,,,,,,,,,,,,,
9596,31/03/96,Tenerife,Valencia,2,1,H,0.0,1.0,A,,,,,,,,,,,,,
9596,06/04/96,Barcelona,Sociedad,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
9596,06/04/96,Oviedo,Ath Madrid,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
9596,06/04/96,Zaragoza,Espanol,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
9596,07/04/96,Ath Bilbao,Salamanca,3,1,H,1.0,0.0,H,,,,,,,,,,,,,
9596,07/04/96,Betis,Santander,2,2,D,1.0,0.0,H,,,,,,,,,,,,,
9596,07/04/96,Compostela,Tenerife,0,2,A,0.0,2.0,A,,,,,,,,,,,,,
9596,07/04/96,Merida,Celta,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
9596,07/04/96,Real Madrid,Sp Gijon,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
9596,07/04/96,Valencia,Albacete,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
9596,07/04/96,Valladolid,La Coruna,2,2,D,2.0,1.0,H,,,,,,,,,,,,,
9596,07/04/96,Vallecano,Sevilla,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9596,13/04/96,Santander,Barcelona,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
9596,13/04/96,Sevilla,Real Madrid,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
9596,14/04/96,Albacete,Compostela,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
9596,14/04/96,Ath Madrid,Betis,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
9596,14/04/96,Celta,Zaragoza,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
9596,14/04/96,Espanol,Vallecano,4,2,H,1.0,1.0,D,,,,,,,,,,,,,
9596,14/04/96,La Coruna,Merida,2,1,H,0.0,0.0,D,,,,,,,,,,,,,
9596,14/04/96,Sociedad,Valencia,5,2,H,4.0,0.0,H,,,,,,,,,,,,,
9596,14/04/96,Sp Gijon,Oviedo,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
9596,14/04/96,Tenerife,Salamanca,4,0,H,2.0,0.0,H,,,,,,,,,,,,,
9596,14/04/96,Valladolid,Ath Bilbao,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
9596,20/04/96,Barcelona,Ath Madrid,1,3,A,1.0,1.0,D,,,,,,,,,,,,,
9596,20/04/96,Valencia,Santander,2,1,H,2.0,1.0,H,,,,,,,,,,,,,
9596,21/04/96,Ath Bilbao,Tenerife,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
9596,21/04/96,Betis,Sp Gijon,2,5,A,1.0,3.0,A,,,,,,,,,,,,,
9596,21/04/96,Compostela,Sociedad,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
9596,21/04/96,Merida,Valladolid,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
9596,21/04/96,Oviedo,Sevilla,2,3,A,1.0,0.0,H,,,,,,,,,,,,,
9596,21/04/96,Real Madrid,Espanol,1,2,A,0.0,0.0,D,,,,,,,,,,,,,
9596,21/04/96,Salamanca,Albacete,2,4,A,1.0,2.0,A,,,,,,,,,,,,,
9596,21/04/96,Vallecano,Celta,1,3,A,1.0,3.0,A,,,,,,,,,,,,,
9596,21/04/96,Zaragoza,La Coruna,2,3,A,1.0,2.0,A,,,,,,,,,,,,,
9596,27/04/96,Ath Madrid,Valencia,2,3,A,1.0,1.0,D,,,,,,,,,,,,,
9596,28/04/96,Albacete,Tenerife,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9596,28/04/96,Celta,Real Madrid,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
9596,28/04/96,La Coruna,Vallecano,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
9596,28/04/96,Merida,Ath Bilbao,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
9596,28/04/96,Santander,Compostela,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
9596,28/04/96,Sevilla,Betis,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
9596,28/04/96,Sociedad,Salamanca,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
9596,28/04/96,Sp Gijon,Barcelona,0,3,A,0.0,3.0,A,,,,,,,,,,,,,
9596,28/04/96,Valladolid,Zaragoza,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9596,04/05/96,Compostela,Ath Madrid,1,3,A,0.0,1.0,A,,,,,,,,,,,,,
9596,04/05/96,Valencia,Sp Gijon,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
9596,05/05/96,Ath Bilbao,Albacete,2,2,D,1.0,0.0,H,,,,,,,,,,,,,
9596,05/05/96,Barcelona,Sevilla,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
9596,05/05/96,Betis,Espanol,2,3,A,1.0,2.0,A,,,,,,,,,,,,,
9596,05/05/96,Oviedo,Celta,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
9596,05/05/96,Real Madrid,La Coruna,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
9596,05/05/96,Salamanca,Santander,5,0,H,4.0,0.0,H,,,,,,,,,,,,,
9596,05/05/96,Tenerife,Sociedad,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
9596,05/05/96,Vallecano,Valladolid,0,2,A,0.0,0.0,D,,,,,,,,,,,,,
9596,05/05/96,Zaragoza,Merida,3,1,H,1.0,1.0,D,,,,,,,,,,,,,
9596,08/05/96,Espanol,Oviedo,5,0,H,2.0,0.0,H,,,,,,,,,,,,,
9596,12/05/96,Ath Madrid,Salamanca,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
9596,12/05/96,Celta,Betis,2,0,H,0.0,0.0,D,,,,,,,,,,,,,
9596,12/05/96,La Coruna,Oviedo,0,4,A,0.0,1.0,A,,,,,,,,,,,,,
9596,12/05/96,Merida,Vallecano,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
9596,12/05/96,Santander,Tenerife,1,2,A,1.0,0.0,H,,,,,,,,,,,,,
9596,12/05/96,Sevilla,Valencia,1,2,A,0.0,1.0,A,,,,,,,,,,,,,
9596,12/05/96,Sociedad,Albacete,8,1,H,3.0,1.0,H,,,,,,,,,,,,,
9596,12/05/96,Sp Gijon,Compostela,2,1,H,1.0,1.0,D,,,,,,,,,,,,,
9596,12/05/96,Valladolid,Real Madrid,0,3,A,0.0,0.0,D,,,,,,,,,,,,,
9596,12/05/96,Zaragoza,Ath Bilbao,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
9596,15/05/96,Espanol,Barcelona,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
9596,18/05/96,Tenerife,Ath Madrid,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
9596,19/05/96,Albacete,Santander,2,2,D,0.0,2.0,A,,,,,,,,,,,,,
9596,19/05/96,Barcelona,Celta,3,2,H,0.0,1.0,A,,,,,,,,,,,,,
9596,19/05/96,Betis,La Coruna,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
9596,19/05/96,Compostela,Sevilla,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9596,19/05/96,Oviedo,Valladolid,3,8,A,2.0,1.0,H,,,,,,,,,,,,,
9596,19/05/96,Real Madrid,Merida,4,0,H,3.0,0.0,H,,,,,,,,,,,,,
9596,19/05/96,Salamanca,Sp Gijon,3,0,H,3.0,0.0,H,,,,,,,,,,,,,
9596,19/05/96,Sociedad,Ath Bilbao,2,2,D,2.0,1.0,H,,,,,,,,,,,,,
9596,19/05/96,Valencia,Espanol,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
9596,19/05/96,Vallecano,Zaragoza,4,3,H,1.0,0.0,H,,,,,,,,,,,,,
9596,25/05/96,Ath Bilbao,Vallecano,3,1,H,0.0,0.0,D,,,,,,,,,,,,,
9596,25/05/96,Ath Madrid,Albacete,2,0,H,2.0,0.0,H,,,,,,,,,,,,,
9596,25/05/96,Celta,Valencia,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
9596,25/05/96,Espanol,Compostela,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9596,25/05/96,Santander,Sociedad,2,3,A,2.0,2.0,D,,,,,,,,,,,,,
9596,25/05/96,Sevilla,Salamanca,3,1,H,1.0,0.0,H,,,,,,,,,,,,,
9596,25/05/96,Sp Gijon,Tenerife,0,2,A,0.0,1.0,A,,,,,,,,,,,,,
9596,25/05/96,Valladolid,Betis,3,1,H,2.0,0.0,H,,,,,,,,,,,,,
9596,25/05/96,Zaragoza,Real Madrid,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
9596,26/05/96,La Coruna,Barcelona,2,2,D,1.0,0.0,H,,,,,,,,,,,,,
9596,26/05/96,Merida,Oviedo,3,1,H,1.0,0.0,H,,,,,,,,,,,,,
9697,31/08/96,La Coruna,Real Madrid,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
9697,01/09/96,Ath Madrid,Celta,2,0,H,0.0,0.0,D,,,,,,,,,,,,,
9697,01/09/96,Betis,Ath Bilbao,3,0,H,1.0,0.0,H,,,,,,,,,,,,,
9697,01/09/96,Hercules,Extremadura,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
9697,01/09/96,Oviedo,Barcelona,2,4,A,0.0,0.0,D,,,,,,,,,,,,,
9697,01/09/96,Santander,Valencia,3,2,H,0.0,2.0,A,,,,,,,,,,,,,
9697,01/09/96,Sociedad,Sevilla,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
9697,01/09/96,Tenerife,Compostela,6,0,H,3.0,0.0,H,,,,,,,,,,,,,
9697,01/09/96,Vallecano,Valladolid,1,2,A,0.0,0.0,D,,,,,,,,,,,,,
9697,01/09/96,Zaragoza,Logrones,2,2,D,1.0,0.0,H,,,,,,,,,,,,,
9697,02/09/96,Espanol,Sp Gijon,2,3,A,2.0,0.0,H,,,,,,,,,,,,,
9697,07/09/96,Barcelona,Espanol,2,1,H,0.0,0.0,D,,,,,,,,,,,,,
9697,07/09/96,Compostela,Ath Madrid,3,1,H,1.0,1.0,D,,,,,,,,,,,,,
9697,07/09/96,Logrones,Tenerife,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
9697,07/09/96,Valencia,Sociedad,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
9697,08/09/96,Ath Bilbao,Vallecano,3,2,H,0.0,1.0,A,,,,,,,,,,,,,
9697,08/09/96,Celta,La Coruna,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
9697,08/09/96,Real Madrid,Hercules,3,0,H,2.0,0.0,H,,,,,,,,,,,,,
9697,08/09/96,Sevilla,Zaragoza,1,2,A,0.0,1.0,A,,,,,,,,,,,,,
9697,08/09/96,Sp Gijon,Santander,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
9697,08/09/96,Valladolid,Oviedo,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
9697,09/09/96,Extremadura,Betis,0,3,A,0.0,0.0,D,,,,,,,,,,,,,
9697,14/09/96,Zaragoza,Valencia,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
9697,15/09/96,Ath Madrid,La Coruna,0,2,A,0.0,0.0,D,,,,,,,,,,,,,
9697,15/09/96,Compostela,Logrones,1,2,A,1.0,1.0,D,,,,,,,,,,,,,
9697,15/09/96,Espanol,Valladolid,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
9697,15/09/96,Hercules,Celta,0,2,A,0.0,2.0,A,,,,,,,,,,,,,
9697,15/09/96,Oviedo,Ath Bilbao,2,0,H,0.0,0.0,D,,,,,,,,,,,,,
9697,15/09/96,Santander,Barcelona,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
9697,15/09/96,Sociedad,Sp Gijon,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
9697,15/09/96,Tenerife,Sevilla,0,2,A,0.0,1.0,A,,,,,,,,,,,,,
9697,15/09/96,Vallecano,Extremadura,3,0,H,2.0,0.0,H,,,,,,,,,,,,,
9697,16/09/96,Betis,Real Madrid,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
9697,21/09/96,Ath Bilbao,Espanol,2,2,D,1.0,0.0,H,,,,,,,,,,,,,
9697,21/09/96,Logrones,Ath Madrid,0,3,A,0.0,2.0,A,,,,,,,,,,,,,
9697,21/09/96,Valencia,Tenerife,2,1,H,0.0,0.0,D,,,,,,,,,,,,,
9697,21/09/96,Valladolid,Santander,3,0,H,1.0,0.0,H,,,,,,,,,,,,,
9697,22/09/96,Barcelona,Sociedad,3,2,H,1.0,0.0,H,,,,,,,,,,,,,
9697,22/09/96,Celta,Betis,0,2,A,0.0,0.0,D,,,,,,,,,,,,,
9697,22/09/96,Extremadura,Oviedo,0,2,A,0.0,2.0,A,,,,,,,,,,,,,
9697,22/09/96,La Coruna,Hercules,4,0,H,3.0,0.0,H,,,,,,,,,,,,,
9697,22/09/96,Real Madrid,Vallecano,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
9697,22/09/96,Sp Gijon,Zaragoza,2,0,H,2.0,0.0,H,,,,,,,,,,,,,
9697,23/09/96,Sevilla,Compostela,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
9697,28/09/96,Betis,La Coruna,1,2,A,1.0,0.0,H,,,,,,,,,,,,,
9697,28/09/96,Espanol,Extremadura,5,1,H,3.0,0.0,H,,,,,,,,,,,,,
9697,28/09/96,Santander,Ath Bilbao,1,2,A,1.0,0.0,H,,,,,,,,,,,,,
9697,28/09/96,Sociedad,Valladolid,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9697,29/09/96,Compostela,Valencia,0,3,A,0.0,0.0,D,,,,,,,,,,,,,
9697,29/09/96,Logrones,Sevilla,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
9697,29/09/96,Oviedo,Real Madrid,2,3,A,1.0,3.0,A,,,,,,,,,,,,,
9697,29/09/96,Tenerife,Sp Gijon,6,0,H,3.0,0.0,H,,,,,,,,,,,,,
9697,29/09/96,Vallecano,Celta,3,0,H,1.0,0.0,H,,,,,,,,,,,,,
9697,29/09/96,Zaragoza,Barcelona,3,5,A,2.0,1.0,H,,,,,,,,,,,,,
9697,30/09/96,Ath Madrid,Hercules,3,0,H,1.0,0.0,H,,,,,,,,,,,,,
9697,01/10/96,Real Madrid,Espanol,2,0,H,2.0,0.0,H,,,,,,,,,,,,,
9697,02/10/96,Ath Bilbao,Sociedad,1,3,A,1.0,2.0,A,,,,,,,,,,,,,
9697,02/10/96,Barcelona,Tenerife,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
9697,02/10/96,Celta,Oviedo,3,1,H,2.0,0.0,H,,,,,,,,,,,,,
9697,02/10/96,Extremadura,Santander,1,2,A,0.0,1.0,A,,,,,,,,,,,,,
9697,02/10/96,Hercules,Betis,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
9697,02/10/96,La Coruna,Vallecano,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
9697,02/10/96,Sp Gijon,Compostela,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
9697,02/10/96,Valencia,Logrones,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
9697,02/10/96,Valladolid,Zaragoza,1,1,D,1.0,0.0,H,,,,,,,,,,,,,
9697,03/10/96,Sevilla,Ath Madrid,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9697,12/10/96,Ath Madrid,Betis,2,2,D,2.0,1.0,H,,,,,,,,,,,,,
9697,12/10/96,Compostela,Barcelona,1,5,A,0.0,3.0,A,,,,,,,,,,,,,
9697,12/10/96,Espanol,Celta,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9697,12/10/96,Sevilla,Valencia,0,2,A,0.0,1.0,A,,,,,,,,,,,,,
9697,12/10/96,Tenerife,Valladolid,1,3,A,0.0,1.0,A,,,,,,,,,,,,,
9697,12/10/96,Zaragoza,Ath Bilbao,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
9697,13/10/96,Logrones,Sp Gijon,0,2,A,0.0,1.0,A,,,,,,,,,,,,,
9697,13/10/96,Oviedo,La Coruna,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
9697,13/10/96,Santander,Real Madrid,2,2,D,0.0,0.0,D,,,,,,,,,,,,,
9697,13/10/96,Sociedad,Extremadura,3,0,H,2.0,0.0,H,,,,,,,,,,,,,
9697,13/10/96,Vallecano,Hercules,2,1,H,2.0,1.0,H,,,,,,,,,,,,,
9697,19/10/96,Ath Bilbao,Tenerife,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
9697,19/10/96,Extremadura,Zaragoza,2,1,H,1.0,0.0,H,,,,,,,,,,,,,
9697,19/10/96,Hercules,Oviedo,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
9697,19/10/96,La Coruna,Espanol,2,0,H,0.0,0.0,D,,,,,,,,,,,,,
9697,19/10/96,Real Madrid,Sociedad,6,1,H,2.0,1.0,H,,,,,,,,,,,,,
9697,19/10/96,Valladolid,Compostela,3,1,H,2.0,0.0,H,,,,,,,,,,,,,
9697,20/10/96,Barcelona,Logrones,8,0,H,4.0,0.0,H,,,,,,,,,,,,,
9697,20/10/96,Betis,Vallecano,3,0,H,1.0,0.0,H,,,,,,,,,,,,,
9697,20/10/96,Celta,Santander,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
9697,20/10/96,Valencia,Ath Madrid,3,1,H,1.0,0.0,H,,,,,,,,,,,,,
9697,21/10/96,Sp Gijon,Sevilla,1,1,D,0.0,1.0,A,,,,,,,,,,,,,
9697,22/10/96,Zaragoza,Real Madrid,1,2,A,0.0,1.0,A,,,,,,,,,,,,,
9697,23/10/96,Ath Madrid,Vallecano,1,3,A,0.0,1.0,A,,,,,,,,,,,,,
9697,23/10/96,Compostela,Ath Bilbao,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
9697,23/10/96,Espanol,Hercules,2,1,H,0.0,0.0,D,,,,,,,,,,,,,
9697,23/10/96,Logrones,Valladolid,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
9697,23/10/96,Oviedo,Betis,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
9697,23/10/96,Santander,La Coruna,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
9697,23/10/96,Sevilla,Barcelona,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
9697,23/10/96,Sociedad,Celta,1,2,A,1.0,0.0,H,,,,,,,,,,,,,
9697,23/10/96,Tenerife,Extremadura,2,1,H,2.0,1.0,H,,,,,,,,,,,,,
9697,23/10/96,Valencia,Sp Gijon,2,1,H,1.0,1.0,D,,,,,,,,,,,,,
9697,26/10/96,Barcelona,Valencia,3,2,H,2.0,0.0,H,,,,,,,,,,,,,
9697,26/10/96,Betis,Espanol,1,2,A,1.0,2.0,A,,,,,,,,,,,,,
9697,26/10/96,Real Madrid,Tenerife,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9697,26/10/96,Sp Gijon,Ath Madrid,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
9697,27/10/96,Ath Bilbao,Logrones,6,0,H,4.0,0.0,H,,,,,,,,,,,,,
9697,27/10/96,Celta,Zaragoza,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9697,27/10/96,Extremadura,Compostela,1,1,D,1.0,1.0,D,,,,,,,,,,,,,
9697,27/10/96,Hercules,Santander,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
9697,27/10/96,La Coruna,Sociedad,1,0,H,1.0,0.0,H,,,,,,,,,,,,,
9697,27/10/96,Vallecano,Oviedo,2,2,D,2.0,1.0,H,,,,,,,,,,,,,
9697,28/10/96,Valladolid,Sevilla,0,1,A,0.0,0.0,D,,,,,,,,,,,,,
9697,02/11/96,Santander,Betis,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
9697,03/11/96,Ath Madrid,Oviedo,3,0,H,1.0,0.0,H,,,,,,,,,,,,,
9697,03/11/96,Compostela,Real Madrid,1,2,A,0.0,1.0,A,,,,,,,,,,,,,
9697,03/11/96,Espanol,Vallecano,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9697,03/11/96,Logrones,Extremadura,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9697,03/11/96,Sevilla,Ath Bilbao,4,2,H,2.0,1.0,H,,,,,,,,,,,,,
9697,03/11/96,Sociedad,Hercules,2,1,H,1.0,1.0,D,,,,,,,,,,,,,
9697,03/11/96,Tenerife,Celta,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9697,03/11/96,Valencia,Valladolid,2,4,A,1.0,2.0,A,,,,,,,,,,,,,
9697,03/11/96,Zaragoza,La Coruna,1,2,A,1.0,1.0,D,,,,,,,,,,,,,
9697,04/11/96,Sp Gijon,Barcelona,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9697,09/11/96,Barcelona,Ath Madrid,3,3,D,2.0,1.0,H,,,,,,,,,,,,,
9697,10/11/96,Ath Bilbao,Valencia,2,0,H,1.0,0.0,H,,,,,,,,,,,,,
9697,10/11/96,Betis,Sociedad,2,1,H,1.0,1.0,D,,,,,,,,,,,,,
9697,10/11/96,Celta,Compostela,1,2,A,1.0,1.0,D,,,,,,,,,,,,,
9697,10/11/96,Extremadura,Sevilla,0,1,A,0.0,1.0,A,,,,,,,,,,,,,
9697,10/11/96,Hercules,Zaragoza,1,1,D,0.0,0.0,D,,,,,,,,,,,,,
9697,10/11/96,La Coruna,Tenerife,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9697,10/11/96,Oviedo,Espanol,3,1,H,1.0,1.0,D,,,,,,,,,,,,,
9697,10/11/96,Real Madrid,Logrones,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9697,10/11/96,Vallecano,Santander,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9697,11/11/96,Valladolid,Sp Gijon,1,0,H,0.0,0.0,D,,,,,,,,,,,,,
9697,16/11/96,Ath Madrid,Espanol,2,1,H,0.0,0.0,D,,,,,,,,,,,,,
9697,16/11/96,Compostela,La Coruna,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9697,16/11/96,Tenerife,Hercules,3,1,H,0.0,0.0,D,,,,,,,,,,,,,
9697,16/11/96,Valencia,Extremadura,0,0,D,0.0,0.0,D,,,,,,,,,,,,,
9697,17/11/96,Logrones,Celta,0,3,A,0.0,0.0,D,,,,,,,,,,,,,
